seed	budget	strategy	population_stage	rank_by_scalar	smiles	scaffold	scalar_objective	docking_raw	qed	sa	molwt	decode_reason	macro_count	source_file	is_f1	crowding_distance
0	1000	theta_nsga2_multiobjective_final_population	final	81	COc1ccc(NS(=O)(=O)c2ccc(F)c(C)c2)cc1	O=S(=O)(Nc1ccccc1)c1ccccc1	0.7010515928268433	-7.6	0.9431985450217443	1.6673384527340964	295.335	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.0502188264774614
0	1000	theta_nsga2_multiobjective_final_population	final	93	O=S(=O)(NCc1ccccc1)c1ccccc1Br	O=S(=O)(NCc1ccccc1)c1ccccc1	0.6982622742652893	-7.5	0.9389515624833722	1.6415891816480244	326.21500000000003	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.08576074629258729
0	1000	theta_nsga2_multiobjective_final_population	final	94	Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2F)cc1	O=S(=O)(Nc1ccccc1)c1ccccc1	0.6982114911079407	-7.5	0.9405924646031791	1.6546989435245187	283.29900000000004	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.014692034630408702
0	1000	theta_nsga2_multiobjective_final_population	final	111	CS(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cc2)c1	O=C(Nc1ccccc1)c1ccccc1	0.6928404569625854	-7.1	0.9476815174531974	1.5470959352515763	309.774	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.04017382801090977
0	1000	theta_nsga2_multiobjective_final_population	final	129	COc1ccc(CC(=O)Nc2ccc(OC)cc2)cc1	O=C(Cc1ccccc1)Nc1ccccc1	0.6883987784385681	-7.1	0.9092440049438038	1.3856218682659325	271.316	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.05160251858554864
0	1000	theta_nsga2_multiobjective_final_population	final	137	COc1ccccc1C(=O)Nc1ccc(Cl)cc1	O=C(Nc1ccccc1)c1ccccc1	0.6863586902618408	-6.9	0.9167564433304107	1.3333819418290194	261.70799999999997	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.08783424944652064
0	1000	theta_nsga2_multiobjective_final_population	final	140	COc1ccc(NC(=O)c2ccc(Br)cc2)cc1	O=C(Nc1ccccc1)c1ccccc1	0.6861039996147156	-6.7	0.9385185606101041	1.3350000413765297	306.159	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.08730794587099015
0	1000	theta_nsga2_multiobjective_final_population	final	177	COc1ccc(NC(=O)c2cccc(OC)c2)cc1	O=C(Nc1ccccc1)c1ccccc1	0.6777634620666504	-6.6	0.9156095373023166	1.33206945634503	257.289	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	inf
1	1000	theta_nsga2_multiobjective_final_population	final	1	NC(=O)c1ccccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2ccccc2)cc1	0.7443340420722961	-9.5	0.939700763557564	1.7293120554454315	295.25999999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.0
1	1000	theta_nsga2_multiobjective_final_population	final	2	NC(=O)c1ncccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.7312949895858765	-9.4	0.9431266983483158	2.014098792845962	296.24799999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.0
1	1000	theta_nsga2_multiobjective_final_population	final	3	Cc1cccc(NC(=O)COc2ccc(C(F)(F)F)cc2)c1	O=C(COc1ccccc1)Nc1ccccc1	0.726828396320343	-8.8	0.9257022096836768	1.6652068376407279	309.287	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.019726174867293552
1	1000	theta_nsga2_multiobjective_final_population	final	7	Cc1ccc(CC(=O)NCc2cccc(C(N)=O)c2)cc1	O=C(Cc1ccccc1)NCc1ccccc1	0.7227712869644165	-9.1	0.8794914579297713	1.6295239333396019	282.343	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.20258177367768904
1	1000	theta_nsga2_multiobjective_final_population	final	11	COc1ccccc1CNC(=O)c1ccc(C(C)C)cc1	O=C(NCc1ccccc1)c1ccccc1	0.7188462615013123	-8.5	0.9072590876121793	1.548699943769849	283.371	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.05603518620795847
1	1000	theta_nsga2_multiobjective_final_population	final	22	O=C(Cc1ccc(F)cc1)Nc1ccccc1Cl	O=C(Cc1ccccc1)Nc1ccccc1	0.7131843566894531	-8.2	0.8996075128266537	1.4339864667158952	263.699	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.06268952567654344
1	1000	theta_nsga2_multiobjective_final_population	final	24	COc1ccccc1NC(=O)Cc1cccc(C(F)(F)F)c1	O=C(Cc1ccccc1)Nc1ccccc1	0.7124668955802917	-8.2	0.9300936683938529	1.6871541264175267	309.287	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/merged_fresh_repro_20260818_083101/saturn_table8_v119/20260819_104640/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.06747824730435678
