seed	budget	strategy	population_stage	rank_by_scalar	smiles	scaffold	scalar_objective	docking_raw	qed	sa	molwt	decode_reason	macro_count	source_file	is_f1	crowding_distance
0	1000	theta_nsga2_multiobjective_final_population	final	57	Cc1cccc(NC(=O)CN(C)C(=O)c2ccccc2)c1	O=C(CNC(=O)c1ccccc1)Nc1ccccc1	0.7073779106140137	-7.8	0.9370076138751453	1.5915596569380348	282.343	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.030130860548532295
0	1000	theta_nsga2_multiobjective_final_population	final	58	O=C(NCC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1	O=C(NCC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1	0.7070409655570984	-7.9	0.9328010525654551	1.645049507286723	323.396	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.07137020734625762
0	1000	theta_nsga2_multiobjective_final_population	final	60	O=S(=O)(NCc1ccc(Cl)cc1)c1ccc(Cl)cc1	O=S(=O)(NCc1ccccc1)c1ccccc1	0.7061859369277954	-7.7	0.9385942110343949	1.5615998869207441	316.20900000000006	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.011520601405869087
0	1000	theta_nsga2_multiobjective_final_population	final	64	Cc1ccc(NC(=O)CN2Cc3ccccc3C2=O)cc1Cl	O=C(CN1Cc2ccccc2C1=O)Nc1ccccc1	0.7050103545188904	-8.1	0.9451752400616532	1.9165044986259652	314.77200000000005	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.048443530236384424
0	1000	theta_nsga2_multiobjective_final_population	final	65	Cc1ccc(C)c(NC(=O)CN2C(=O)CCc3ccccc32)c1	O=C(CN1C(=O)CCc2ccccc21)Nc1ccccc1	0.7049263715744019	-8.0	0.9461993600299369	1.8612488853998705	308.381	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.08981961588397988
0	1000	theta_nsga2_multiobjective_final_population	final	77	COc1ccc(NS(=O)(=O)c2ccc(F)c(C)c2)cc1	O=S(=O)(Nc1ccccc1)c1ccccc1	0.7010515928268433	-7.6	0.9431985450217443	1.6673384527340964	295.335	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.04690634304389722
0	1000	theta_nsga2_multiobjective_final_population	final	88	O=S(=O)(NCc1ccccc1)c1ccccc1Br	O=S(=O)(NCc1ccccc1)c1ccccc1	0.6982622742652893	-7.5	0.9389515624833722	1.6415891816480244	326.21500000000003	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.08475360208622279
0	1000	theta_nsga2_multiobjective_final_population	final	89	Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2F)cc1	O=S(=O)(Nc1ccccc1)c1ccccc1	0.6982114911079407	-7.5	0.9405924646031791	1.6546989435245187	283.29900000000004	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.013112446470337786
0	1000	theta_nsga2_multiobjective_final_population	final	108	CS(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cc2)c1	O=C(Nc1ccccc1)c1ccccc1	0.6928404569625854	-7.1	0.9476815174531974	1.5470959352515763	309.774	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.03919970231801515
0	1000	theta_nsga2_multiobjective_final_population	final	120	COc1ccc(CC(=O)Nc2ccc(OC)cc2)cc1	O=C(Cc1ccccc1)Nc1ccccc1	0.6883987784385681	-7.1	0.9092440049438038	1.3856218682659325	271.316	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.04907274146842443
